id,title,serial,manufacturer_name,frame_model,year,frame_colors,stolen,stolen_location,date_stolen
24249,2012 Novara Portal,U111K24928,Novara,Portal,2012,['Blue'],True,"San Francisco,CA,94103",1338098400
24237,2008 Raleigh Venture 4.0,U83K21424,Raleigh,Venture 4.0,2008,['Silver or Gray'],True,"Alameda,CA,94501",1338012000
23668,9 Santa Cruz Stigmata,absent,Santa Cruz,Stigmata,9,['Black'],True,"San Francisco,CA,94107",1337925600
24446,2010 Pake 700C,TPK00045,Pake,700C,2010,['Black'],True,"Berkeley,CA,94704",1337839200
24201,2011 Jamis Sputnik,U11U05068,Jamis,Sputnik,2011,['Orange'],True,"San Francisco,CA,94121",1337666400
24173,1986 Miyata Team,absent,Miyata,Team,1986,['Blue'],True,"San Francisco,CA,94121",1337666400
26415,1997 Medici Pro Strada,absent,Medici,Pro Strada,1997,['Blue'],True,"San Francisco,CA,94901",1337666400
25758,Medici Pro Strada,absent,Medici,Pro Strada,,['Blue'],True,"San Francisco,CA,94121",1337666400
25773,2009 Novara Strada,F912K0294,Novara,Strada,2009,"['White', 'Orange']",True,"San Francisco,CA,94107",1337407200
25755,2002 K2 Bayside,absent,K2,Bayside,2002,['Green'],True,"Berkeley,CA,94708",1337320800
26557,Trek 7200,absent,Trek,7200,,['Silver or Gray'],True,"Berkeley,CA,94708",1337320800
26436,2011 Dawes Cycles SST AL,absent,Dawes Cycles,SST AL,2011,['Silver or Gray'],True,"San Francisco,CA,94103",1337148000
26545,2009 Specialized Enduro,STM28B0246,Specialized,Enduro,2009,"['Black', 'White']",True,"El Sobrante,CA,94803",1337148000
25738,Toto Apache,absent,Toto,Apache,,"['White', 'Red']",True,"San Francisco,CA,94103",1337061600
26437,198 Fuji 450 SE,FA602325,Fuji,450 SE,198,['Teal'],True,"Oakland,CA,94609",1336975200
24117,2008 Fuji CCR-2,absent,Fuji,CCR-2,2008,['Orange'],True,"San Francisco,CA,94131",1336888800
25732,2009 Trek Madone 4.7,WTU126ct027d,Trek,Madone 4.7,2009,['White'],True,"Union City,CA,94587",1336802400
24380,2006 LeMond Racing Cycles Versailles,absent,LeMond Racing Cycles,Versailles,2006,['Silver or Gray'],True,"Piedmont,,CA,94611",1336802400
24090,2011 Specialized Ariel,absent,Specialized,Ariel,2011,"['Brown', 'White']",True,"Berkeley,CA,94704",1336716000
26472,2010 Specialized Langster,absent,Specialized,Langster,2010,['Black'],True,"Berkeley,CA,94117",1336629600
26398,2007 Soma Double X,DONI7T0775,Soma,Double X,2007,['Black'],True,"San Francisco,CA,94105",1336629600
26460,2008 Orbea Orca,MAT700D0751,Orbea,Orca,2008,"['White', 'Black']",True,"Oakland,CA,94618",1336543200
26465,2008 Giant OCR3 W,GT604605,Giant,OCR3 W,2008,['Blue'],True,"North Oakland,CA,94609",1336543200
26463,2011 Gary Fisher Waubesa,WTU219C1090F,Gary Fisher,Waubesa,2011,['Black'],True,"Oakland,CA,94609",1336543200
26489,2011 Dawes Cycles Lightning,CYIDC10I00723,Dawes Cycles,Lightning,2011,['Black'],True,"San Francisco,CA,94114",1336456800
26561,2008 Fuji absolute 2.0,1CF7L15721,Fuji,absolute 2.0,2008,['Blue'],True,"San Francisco,CA,94147",1336456800
25459,Trek 7200,WTU1GK176U,Trek,7200,,['Blue'],True,"Walnut Creek,CA,94597",1335938400
25719,Miyata,absent,Miyata,,,"['Black', 'Blue']",True,"San Francisco,CA,94103",1335679200
26353,2009 Globe 19 in,p9ea40706,Globe,19 in,2009,['Black'],True,"Piedmontc,CA,94611",1335506400
26389,2007 Citizen Bike Searcher,absent,Citizen Bike,Searcher,2007,['Silver or Gray'],True,"San Francisco,CA,94131",1335420000
25430,Ranger Veneto,absent,Ranger,Veneto,,['Blue'],True,"Berkeley,CA,94702",1335160800
25478,2012 Cannondale SL3,absent,Cannondale,SL3,2012,"['Green', 'White']",True,"Oakland,CA,94621",1335160800
14660,2007 Specialized Hardrock,P6LR25808,Specialized,Hardrock,2007,['Blue'],True,"Emeryville,CA,94608",1334988000
26402,2010 Marin Bikes San Anselmo,c65410z5m001,Marin Bikes,San Anselmo,2010,['White'],True,"Oakland,CA,94618",1334901600
26373,2012 Marin Bikes Kentfield,JA12652FJM004,Marin Bikes,Kentfield,2012,['Blue'],True,"San Francisco,CA,94123",1334815200
26277,2002 Cannondale R500,absent,Cannondale,R500,2002,['Yellow or Gold'],True,"San Francisco,CA,94102",1334556000
23893,2011 SCOTT Addict R1,str04d15210050002c,SCOTT,Addict R1,2011,['Black'],True,"San Francisco,CA,94118",1334556000
26286,2012 Trek Madone 5.2,absent,Trek,Madone 5.2,2012,['Black'],True,"San Francisco,CA,94117",1334383200
26393,2012 Trek Madone 5.2,WTU301CT089G,Trek,Madone 5.2,2012,['Black'],True,"San Francisco,CA,94117",1334383200
25369,Unknown,absent,Unknown,,,"['Pink', 'White', 'Blue']",True,"San Francisco,CA,94107",1333951200
26239,2011 BMC street racer,h0811sr1,BMC,street racer,2011,"['White', 'Black', 'Red']",True,"San Francisco,CA,96161",1333864800
7290,2013 Felt z85,F1211K2129,Felt,z85,2013,['Black'],True,"San Francisco,CA,94131",1333692000
9539,2005 Trek 7500FX,SC75GP,Trek,7500FX,2005,['Red'],True,"San Francisco,CA,94103",1333519200
8982,Marin Bikes Novato,CA11620GSE178,Marin Bikes,Novato,,['Black'],True,"San Francisco,CA,94117",1333260000
7139,2004 Giant NRS1,826225441547,Giant,NRS1,2004,['Blue'],True,"Walnut Creek,CA,94596",1333087200
26826,2011 Jamis Commuter 3,U98K16042,Jamis,Commuter 3,2011,['Red'],True,"San Francisco,CA,94117",1332914400
26801,8 Serotta ottrott,c0g6500032,Serotta,ottrott,8,['Silver or Gray'],True,"Oakland,CA,94610",1332914400
26205,2012 A2b Velociti 24,absent,A2b,Velociti 24,2012,['Black'],True,"Richmond,CA,94801",1332741600
23684,Linus,L1e0800068,Linus,,,['Black'],True,"San Francisco,CA,94103",1332655200
26790,2010 GT Bicycles Tachyon 2.0,F100907515,GT Bicycles,Tachyon 2.0,2010,['White'],True,"San Francisco,CA,94103",1332655200
26223,2011 Specialized Sirrus Sport 3x,absent,Specialized,Sirrus Sport 3x,2011,['Blue'],True,"Oakland,CA,94607",1332396000
26195,2011 Specialized Sirrus Sport,WSBC602092979G,Specialized,Sirrus Sport,2011,['Black'],True,"San Francisco,CA,94118",1332309600
26193,2005 Specialized Allez Sport,P4EK1FK10412,Specialized,Allez Sport,2005,['Black'],True,"San Francisco,CA,94117",1332223200
26213,2010 Giant Escape,C40D0266,Giant,Escape,2010,"['White', 'Teal']",True,"Berkeley,CA,95616",1331877600
26764,2010 Surly Long Haul Trucker,absent,Surly,Long Haul Trucker,2010,['Red'],True,"San Francisco,CA,94110",1331877600
25419,2004 Haro Mountain Bike,absent,Haro,Mountain Bike,2004,['Silver or Gray'],True,"San Francisco,CA,94115",1331791200
26737,2012 Giant Defy II,GU116927,Giant,Defy II,2012,"['Red', 'Black']",True,"San Francisco,CA,94112",1331186400
26196,2011 Raleigh Revinio,U10K18680,Raleigh,Revinio,2011,['Black'],True,"San Francisco,CA,94417",1331186400
26090,2004 Giant OCR 1,GS512837,Giant,OCR 1,2004,['Blue'],True,"San Francisco,CA,94114",1331186400
25683,2011 Fuji Absolute 2.0 (EN-14781),TF10300428,Fuji,Absolute 2.0 (EN-14781),2011,['Black'],True,"San Francisco,CA,94044",1330927200
26132,Unknown,absent,Unknown,,,['White'],True,"Hayward,CA,94541",1330581600
26129,Terry Symmetry,IN3L00034,Terry,Symmetry,,"['Blue', 'Black']",True,"Berkeley,CA,94705",1330581600
50020,2010 Specialized Secteur Elite Triple,WUD092278563E,Specialized,Secteur Elite Triple,2010,['White'],True,"Berkeley,94709",1330495200
26045,2011 Specialized Vita Sport,WSBC602121299S,Specialized,Vita Sport,2011,['Black'],True,"San Francisco,CA,94118",1329976800
26675,2007 Bianchi She,Y7B13U50CK or 8032809119937,Bianchi,She,2007,['Green'],True,"Oakland,CA,94609",1329544800
25663,2007 Bianchi She,WBK1540428,Bianchi,She,2007,['Green'],True,"Oakland,CA,94609",1329544800
26083,2008 Marin Bikes Larkspur,C528JSE737,Marin Bikes,Larkspur,2008,['Silver or Gray'],True,"San Francisco,CA,94103",1329285600
26064,1990 Eddy Merckx Seven Eleven Team,absent,Eddy Merckx,Seven Eleven Team,1990,"['Red', 'White']",True,"Albany,CA,94706",1329112800
26038,2008 Cannondale Rush,A0753109,Cannondale,Rush,2008,['Blue'],True,"Albany,CA,94706",1329112800
25409,2010 Schwinn Cutter,QGF01-01,Schwinn,Cutter,2010,['White'],True,"San Francisco,CA,94118",1328940000
26060,2011 Bianchi Metropoli,WBK732818F,Bianchi,Metropoli,2011,['White'],True,"San Francisco,CA,94118",1328853600
26660,2004 Giant Warp,absent,Giant,Warp,2004,['Black'],True,"Berkeley,CA,94707",1328767200
24731,2007 Giant OCR 3,GR721064,Giant,OCR 3,2007,['Red'],True,"San Francisco,CA,94114",1328248800
56144,2008 Trek 7000,WTU250C1738D,Trek,7000,2008,"['Silver or Gray', 'Black']",True,"Oakland,94619",1328162400
24725,2011 Mercier,absent,Mercier,,2011,['Purple'],True,"San Francisco,CA,94124",1327989600
24478,2000 LeMond Racing Cycles Buenos Aires,WTUA026226S,LeMond Racing Cycles,Buenos Aires,2000,"['Black', 'Red', 'Yellow or Gold']",True,"Oakland,CA,94618",1327816800
24490,2000 LeMond Racing Cycles Buenos Aires,26226S,LeMond Racing Cycles,Buenos Aires,2000,"['Black', 'Red', 'Yellow or Gold']",True,"Oakland,CA,94618",1327816800
25220,2000 LeMond Racing Cycles Buenos Aires,WTUAO26226S,LeMond Racing Cycles,Buenos Aires,2000,"['Black', 'Red', 'Yellow or Gold']",True,"Oakland,CA,94618",1327816800
26679,2010 KHS Bicycles Flight 800,V80900098,KHS Bicycles,Flight 800,2010,['Red'],True,"San Francisco,CA,94103",1327730400
41671,2010 Trek Madone 4.5 WSD,wtu208ct025e,Trek,Madone 4.5 WSD,2010,['Blue'],True,"San Francisco,CA,94110",1327730400
24685,2012 Masi CX Uno,702W2G006,Masi,CX Uno,2012,['Brown'],True,"San Francisco,CA,94110",1327644000
26327,2012 Raleigh,V115K15737,Raleigh,,2012,['White'],True,"Berkeley,CA,94703",1327644000
25195,2008 LeMond Racing Cycles Versailles,WTU163TT233C,LeMond Racing Cycles,Versailles,2008,['Black'],True,"San Francisco,CA,94105",1327557600
24665,2010 Raleigh Detour 3.5,V04K10246,Raleigh,Detour 3.5,2010,['Blue'],True,"San Francisco,CA,94122",1327471200
24657,2009 Novara Big Buzz,A0961132,Novara,Big Buzz,2009,['Orange'],True,"San Francisco,CA,94117",1327471200
26120,2011 Specialized Allez Comp Apex,WSBC602097042F,Specialized,Allez Comp Apex,2011,"['Black', 'White', 'Red']",True,"San Francisco,CA,94110",1327298400
24655,2004 Specialized Hardrock,absent,Specialized,Hardrock,2004,['Silver or Gray'],True,"San Francisco,CA,94107",1327298400
21629,2010 Cannondale Bad Boy,av10908904,Cannondale,Bad Boy,2010,['Black'],True,"San Francisco,CA,94118",1326952800
25189,2006 Independent Fabrication Club Racer,527R667,Independent Fabrication,Club Racer,2006,['Blue'],True,"Berkeley,CA,94704",1326952800
24226,7 Cannondale Synpase,R902410,Cannondale,Synpase,7,"['Blue', 'White']",True,"San Francisco,CA,94115",1326866400
24208,2009 Cannondale Synpase C3,R902410,Cannondale,Synpase C3,2009,"['White', 'Blue']",True,"San Francisco,CA,94115",1326693600
25578,2010 Brompton Bicycle M6R-X,0909122959,Brompton Bicycle,M6R-X,2010,['Silver or Gray'],True,"San Francisco,CA,94114",1326693600
6337,2008 LeMond Racing Cycles Fillmore,absent,LeMond Racing Cycles,Fillmore,2008,['Black'],True,"San Francisco,CA,94103",1326002400
21608,2006 Orbea Mitis Dama,absent,Orbea,Mitis Dama,2006,"['Yellow or Gold', 'Blue']",True,"San Francisco,CA,94112",1325916000
21572,1975 Schwinn super le tour 12.2,absent,Schwinn,super le tour 12.2,1975,['Silver or Gray'],True,"San Francisco,CA,94158",1325224800
24643,2008 Bianchi Sok 29er,absent,Bianchi,Sok 29er,2008,['Green'],True,"San Francisco,CA,94117",1324965600
24061,2010 Felt Z85,F103K0151,Felt,Z85,2010,['Black'],True,"San Francisco,CA,94122",1324879200
24391,2011 Specialized Vita Elite,absent,Specialized,Vita Elite,2011,['Purple'],True,"Oakland,CA,94611",1324447200
23836,2008 Cannondale F7 Feminine,absent,Cannondale,F7 Feminine,2008,"['Blue', 'White']",True,"San Francisco,CA,94118",1324360800
23807,2001 Trek 5200,WL0009429,Trek,5200,2001,['Black'],True,"San Francisco,CA,94103",1324360800
24394,2009 Merida Bikes Challenger 500,absent,Merida Bikes,Challenger 500,2009,['White'],True,"San Francisco,CA,94103",1324188000
24433,2010 Felt ZW100,S9LK04419,Felt,ZW100,2010,['White'],True,"San Francisco,CA,94122",1324101600
21555,2011 Torker U District,67638-5 ESB1 11H00608,Torker,U District,2011,['Blue'],True,"San Francisco,CA,94114",1324015200
38402,2006 Decathlon STS1,SF 11985 0502 BI-1821 S5BT01810,Decathlon,STS1,2006,['White'],True,"Berkeley,94709-2119",1324015200
24319,1987 Schwinn Super Sport,0732681,Schwinn,Super Sport,1987,['White'],True,"San Francisco,CA,94110",1323928800
24326,2011 IRO Cycles Mark V,M9051458,IRO Cycles,Mark V,2011,['Black'],True,"San Francisco,CA,94107",1323928800
21129,2009 Breezer Freedom,6088100438,Breezer,Freedom,2009,['Silver or Gray'],True,"San Francisco,CA,94110",1323928800
24468,2002 Bianchi Brava,absent,Bianchi,Brava,2002,"['Purple', 'Teal']",True,"San Francisco,CA,94103",1323842400
25662,98 GT Bicycles slipstream,kc7810844,GT Bicycles,slipstream,98,['Green'],True,"San Francisco,CA,94110",1323842400
24697,Ritchey,ROAD0089,Ritchey,,,['Red'],True,"San Francisco,CA,94117",1323669600
25209,2003 Specialized Sirrus,P3ER28129,Specialized,Sirrus,2003,['White'],True,"San Francisco,CA,94117",1323669600
24234,Trek 6000,WTU204C1151H,Trek,6000,,['Black'],True,"Alameda,CA,94501",1323324000
24245,2006 Giant OCR3,GN6G0855,Giant,OCR3,2006,['Blue'],True,"Hercules,CA,94547",1323151200
21378,6 Specialized Rockhopper Comp,MSFI10103,Specialized,Rockhopper Comp,6,['Silver or Gray'],True,"San Francisco,CA,94114",1323151200
24269,2005 Specialized Rockhopper Womans,P4kP26194,Specialized,Rockhopper Womans,2005,['Blue'],True,"San Francisco,CA,94114",1323151200
22566,2002 Bianchi Giro,H0B19157,Bianchi,Giro,2002,['Blue'],True,"Walnut Creek,CA,94596",1323064800
24167,2011 Trek 7.2 FX WSD,WTU331C3116F,Trek,7.2 FX WSD,2011,['Silver or Gray'],True,"San Francisco,CA,94131",1322719200
26560,Dasani road bike,absent,Dasani,road bike,,['Teal'],True,"Orinda,CA,94602",1322287200
24070,2010 Jamis Quest,WE0K00158,Jamis,Quest,2010,"['Black', 'White']",True,"Oakland,CA,94608",1321855200
17562,2011 Trek 1.1,wtu146c1510g,Trek,1.1,2011,['Blue'],True,"San Francisco,CA,94121",1321768800
23533,2012 Globe Work,WSBC602128642G,Globe,Work,2012,['Black'],True,"San Francisco,CA,94115",1321682400
21495,2010 GT Bicycles Traffic 1.0,00038675934467,GT Bicycles,Traffic 1.0,2010,['Black'],True,"Berkeley,CA,94704",1321596000
24318,2010 Specialized Allez,WUD092052567E,Specialized,Allez,2010,['White'],True,"Hayward,CA,94541",1321509600
23537,2010 Schwinn metero comp,av09302764,Schwinn,metero comp,2010,['Black'],True,"Oakland,CA,94608",1321509600
24059,2010 Schwinn metero comp,av09302764,Schwinn,metero comp,2010,['Black'],True,"Oakland,CA,94608",1321509600
24093,2011 BMC Team Machine SLR,Y1210RM1570121,BMC,Team Machine SLR,2011,"['Black', 'White']",True,"San Francisco,CA,94114",1321336800
23932,Marin Bikes San Rafael,absent,Marin Bikes,San Rafael,,['Silver or Gray'],True,"Berkeley,CA,94709",1321077600
24010,Specialized globe,absent,Specialized,globe,,['White'],True,"San Francisco,CA,94108",1320904800
23911,2010 Fuji Absolute 3.0,ICFJ11F01707,Fuji,Absolute 3.0,2010,['White'],True,"San Francisco,CA,94110",1320904800
23904,2009 Trek 7000 WSD,absent,Trek,7000 WSD,2009,['Black'],True,"Berkeley,CA,94701",1320904800
21455,2009 Puma Biomega Duo Loop 4th Gen,absent,Puma Biomega,Duo Loop 4th Gen,2009,"['Blue', 'Black']",True,"San Francisco,CA,94111",1320472800
23854,2004 Specialized Stumpjumper,absent,Specialized,Stumpjumper,2004,['Silver or Gray'],True,"Oakland,CA,94705",1320386400
25120,1984 Univega 10 speed,absent,Univega,10 speed,1984,['Black'],True,"Corte Madera,CA,94925",1320127200
23787,2010 Trek Soho,WTU019C2740F,Trek,Soho,2010,['Black'],True,"San Francisco,CA,94117",1319868000
23726,2009 Raleigh grand sport,u93y29952,Raleigh,grand sport,2009,['Black'],True,"San Francisco,CA,94110",1319868000
25104,1989 Tommaso Custom,absent,Tommaso,Custom,1989,"['White', 'Red']",True,"North Berkeley,CA,94709",1319349600
21418,2009 Santa Cruz Blur LT2,6L879873,Santa Cruz,Blur LT2,2009,['Brown'],True,"San Anselmo,CA,94960",1319349600
21421,2001 Specialized Allez A1 Comp,MK1H0180,Specialized,Allez A1 Comp,2001,['White'],True,"San Francisco,CA,94122",1319176800
23648,2007 Guru Racelite,66030,Guru,Racelite,2007,['Black'],True,"San Francisco,CA,94102",1318917600
23098,1979 Schwinn collegiate,absent,Schwinn,collegiate,1979,['Blue'],True,"Oakland,CA,94618",1318744800
21401,2008 Novara Randonee,F804Y14174,Novara,Randonee,2008,['Brown'],True,"Sonoma,CA,95476",1318744800
23558,Raleigh Mojave 2.0,u54k28842,Raleigh,Mojave 2.0,,['Red'],True,"Alameda,CA,94502",1318399200
24219,2007 K2 Apache 5.0,A0600693,K2,Apache 5.0,2007,['Silver or Gray'],True,"Oakland,CA,94612",1318312800
21585,2003 Kona Stinky Deluxe,H3N07576,Kona,Stinky Deluxe,2003,['Black'],True,"San Rafael,CA,94903",1318226400
23511,2006 Dahon Mu XL,absent,Dahon,Mu XL,2006,['Silver or Gray'],True,"Berkeley,CA,94710",1318053600
24610,2004 Trek 7300FX,SC74AL941,Trek,7300FX,2004,['Silver or Gray'],True,"San Francisco,CA,94107",1317967200
23513,2010 Marin Bikes Inverness,CA10450LS3019,Marin Bikes,Inverness,2010,['Black'],True,"San Francisco,CA,94117",1317967200
21372,2011 Trek 11 Allant WSD Lady\\'s Urban Hybrid Lady,WTU003C2714F,Trek,11 Allant WSD Lady\\'s Urban Hybrid Lady,2011,['Green'],True,"San Francisco,CA,94110",1317362400
23452,2011 Trek 7.2FX,WTU122C1825G,Trek,7.2FX,2011,['Black'],True,"San Francisco,CA,94122",1317276000
23449,2007 Novara Fusion,744-803-0010,Novara,Fusion,2007,['Green'],True,"San Franicisco,CA,94122",1317276000
23475,2008 Cervélo RS,SNRSC08A00592,Cervélo,RS,2008,['Black'],True,"Berkeley,CA,94705",1317189600
22803,2008 Cervélo R3,SNR3C07K00634,Cervélo,R3,2008,['White'],True,"Berkeley,CA,94705",1317189600
23432,2006 Fuji Team,1F5E30556,Fuji,Team,2006,"['White', 'Black']",True,"San Francisco,CA,94122",1317103200
23728,1992 Giant Sedona,6X105700,Giant,Sedona,1992,"['Blue', 'Black']",True,"San Francisco,CA,94108",1316930400
23374,2011 Raleigh Detour 3.5,UOYKO8399,Raleigh,Detour 3.5,2011,['Blue'],True,"Berkeley,CA,94702",1316671200
23355,2011 Specialized Dolce X3,WSBC602088534,Specialized,Dolce X3,2011,"['Blue', 'White']",True,"San Francisco,CA,94108",1316498400
23561,2009 Ibis Mojo,090M1644 / SA094034,Ibis,Mojo,2009,['Black'],True,"Oakland,CA,94619",1316066400
24943,2011 Trek 4500 with Disc Brakes,absent,Trek,4500 with Disc Brakes,2011,['Silver or Gray'],True,"Redwood,CA,94065",1315980000
23242,2010 SCOTT Sportster P55,TY9600794,SCOTT,Sportster P55,2010,['Black'],True,"Berkeley,CA,94720",1315893600
24926,2007 Bianchi Roger,absent,Bianchi,Roger,2007,['White'],True,"San Francisco,CA,94117",1315893600
24908,2011 Cannondale Synapse 5 Carbon,XM92934,Cannondale,Synapse 5 Carbon,2011,"['White', 'Black', 'Red']",True,"San Francisco,CA,94118",1315720800
24907,2011 Fuji Absolute 2.0,M101006574010097,Fuji,Absolute 2.0,2011,['Black'],True,"San Francisco,CA,94118",1315720800
24904,2011 Giant Rapid 1,GP1G0924,Giant,Rapid 1,2011,"['Blue', 'White', 'Black']",True,"San Francisco,CA,94118",1315461600
23221,2011 Specialized Dolce,WSBC602225464F,Specialized,Dolce,2011,"['Blue', 'White']",True,"San Francisco,CA,94114",1315288800
21564,2011 Nashbar AL-2,IAS0100785,Nashbar,AL-2,2011,['Red'],True,"Berkeley,CA,94720",1315288800
21019,2011 Motobecane Jubilee Trail,0403352,Motobecane,Jubilee Trail,2011,['Silver or Gray'],True,"Berkeley,CA,94720",1315202400
22218,2010 Specialized Hardrock Sport Disc 29er,absent,Specialized,Hardrock Sport Disc 29er,2010,['Black'],True,"Belmont,CA,94002",1315116000
22150,2009 Marin Bikes San Anselmo,F529CG2001,Marin Bikes,San Anselmo,2009,['Silver or Gray'],True,"San Francisco,CA,94103",1315116000
23124,2009 Specialized Carmel 3-700c,WUD80739348D,Specialized,Carmel 3-700c,2009,"['Brown', 'Black']",True,"Alameda,CA,94501",1314943200
24875,2010 Mongoose Kaldi Double,SNMNG10B81829,Mongoose,Kaldi Double,2010,['Black'],True,"San Francisco,CA,94103",1314856800
24403,2010 Jamis Coda Comp,BUS06969951,Jamis,Coda Comp,2010,['Black'],True,"Sausalito,CA,94965",1314770400
24834,2009 Scattante R-560,PY7010795,Scattante,R-560,2009,['Blue'],True,"Berkeley,CA,94720",1314597600
23401,1994 Bridgestone XO-1,absent,Bridgestone,XO-1,1994,['Orange'],True,"San Francisco,CA,94110",1314252000
25342,2008 Breezer Uptown 8,absent,Breezer,Uptown 8,2008,['Red'],True,"San Francisco,CA,94110",1314252000
